,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,指定業態区分,,,,,,,,,,,,,,,,,
よりどりCDマスタ,variety_cd,予備数値5,rsv_num5,DECIMAL,"10,2",false,false,予備数値5です。,,,,,よりどりCDマスタrsv_num5ドンキ,よりどりCDマスタrsv_num5ユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,HALF_NUM,,,,,予備の項目。移行元無し。初期移行は不要。,,,,,,,,,,
よりどりCDマスタ,variety_cd,予備日付1,rsv_date_time1,TIMESTAMP,",",false,false,予備日付1です。,,,,,よりどりCDマスタrsv_date_time1ドンキ,よりどりCDマスタrsv_date_time1ユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,TIMESTAMP,,,,,予備の項目。移行元無し。初期移行は不要。,,,,,,,,,,
よりどりCDマスタ,variety_cd,予備日付2,rsv_date_time2,TIMESTAMP,",",false,false,予備日付2です。,,,,,よりどりCDマスタrsv_date_time2ドンキ,よりどりCDマスタrsv_date_time2ユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,TIMESTAMP,,,,,予備の項目。移行元無し。初期移行は不要。,,,,,,,,,,
よりどりCDマスタ,variety_cd,予備日付3,rsv_date_time3,TIMESTAMP,",",false,false,予備日付3です。,,,,,よりどりCDマスタrsv_date_time3ドンキ,よりどりCDマスタrsv_date_time3ユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,TIMESTAMP,,,,,予備の項目。移行元無し。初期移行は不要。,,,,,,,,,,
よりどりCDマスタ,variety_cd,予備日付4,rsv_date_time4,TIMESTAMP,",",false,false,予備日付4です。,,,,,よりどりCDマスタrsv_date_time4ドンキ,よりどりCDマスタrsv_date_time4ユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,TIMESTAMP,,,,,予備の項目。移行元無し。初期移行は不要。,,,,,,,,,,
よりどりCDマスタ,variety_cd,予備日付5,rsv_date_time5,TIMESTAMP,",",false,false,予備日付5です。,,,,,よりどりCDマスタrsv_date_time5ドンキ,よりどりCDマスタrsv_date_time5ユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,TIMESTAMP,,,,,予備の項目。移行元無し。初期移行は不要。,,,,,,,,,,
よりどりCDマスタ,variety_cd,有効フラグ,valid_flag,code:VARCHAR,"1,",false,true,論理削除データを識別するフラグです。,,,,,よりどりCDマスタvalid_flagドンキ,よりどりCDマスタvalid_flagユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,有効フラグ,,HALF_NUM,,,,,移行元無し。初期移行時は論理削除されたデータは移行しない方針。,,,,,,,,,,
よりどりCDマスタ,variety_cd,登録ユーザーID,add_operator_cd,VARCHAR,"20,",false,true,レコードを登録したユーザーコードです。,,,,,よりどりCDマスタadd_operator_cdドンキ,よりどりCDマスタadd_operator_cdユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,入力値が数字のみの場合は前0埋めする。入力値に文字が含まれている場合は0埋めしない,7,,,HALF_NUM,,,,,移行元無し。マスタ移行プログラムの実行ユーザーIDを入れる。,,,,,,,,,,
よりどりCDマスタ,variety_cd,登録日時,add_date_time,TIMESTAMP,",",false,true,レコードを登録した日時です。,,,,,よりどりCDマスタadd_date_timeドンキ,よりどりCDマスタadd_date_timeユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,,,,,TIMESTAMP,,,,,移行元無し。マスタ移行プログラムの実行日時を入れる。,,,,,,,,,,
よりどりCDマスタ,variety_cd,登録機能ID,add_proc_cd,VARCHAR,"40,",false,true,レコードを登録した機能IDです。,,,,,よりどりCDマスタadd_proc_cdドンキ,よりどりCDマスタadd_proc_cdユニー,0,0,,,,,,,,,,,,,,,,,,,,,,,対象外,,,対象外,対象外,対象外,対象外,対象外,対象外,不要,,,,HALF_NUM_CHAR,,,,,移行元無し。マスタ移行プログラムのプログラムIDを入れる。,,,,,,,,,,
